Position,row,col,imagerow,imagecol,index,is_center
59x78,59,78,1570.3131313131314,2086.0,3490,0
59x79,59,79,1570.3131313131314,2113.2727272727275,3491,0
80x68,80,68,2144.0,1814.0,3492,1
80x69,80,69,2144.0,1841.2727272727273,3493,0
81x68,81,68,2171.313131313131,1814.0,3494,0
81x69,81,69,2171.313131313131,1841.2727272727273,3495,0
42x92,42,92,1106.0,2468.0,3496,1
42x93,42,93,1106.0,2495.2727272727275,3497,0
43x92,43,92,1133.3131313131314,2468.0,3498,0
43x93,43,93,1133.3131313131314,2495.2727272727275,3499,0
58x72,58,72,1543.0,1923.0,3500,1
58x73,58,73,1543.0,1950.2727272727273,3501,0
59x72,59,72,1570.3131313131314,1923.0,3502,0
59x73,59,73,1570.3131313131314,1950.2727272727273,3503,0
78x14,78,14,2089.0,341.0,3504,1
78x15,78,15,2089.0,368.27272727272725,3505,0
79x14,79,14,2116.313131313131,341.0,3506,0
79x15,79,15,2116.313131313131,368.27272727272725,3507,0
72x40,72,40,1926.0,1050.0,3508,1
72x41,72,41,1926.0,1077.2727272727273,3509,0
73x40,73,40,1953.3131313131314,1050.0,3510,0
73x41,73,41,1953.3131313131314,1077.2727272727273,3511,0
88x72,88,72,2363.0,1923.0,3512,1
88x73,88,73,2363.0,1950.2727272727273,3513,0
89x72,89,72,2390.313131313131,1923.0,3514,0
89x73,89,73,2390.313131313131,1950.2727272727273,3515,0
74x60,74,60,1980.0,1595.0,3516,1
74x61,74,61,1980.0,1622.2727272727273,3517,0
75x60,75,60,2007.3131313131314,1595.0,3518,0
75x61,75,61,2007.3131313131314,1622.2727272727273,3519,0
78x60,78,60,2089.0,1595.0,3520,1
78x61,78,61,2089.0,1622.2727272727273,3521,0
79x60,79,60,2116.313131313131,1595.0,3522,0
79x61,79,61,2116.313131313131,1622.2727272727273,3523,0
30x64,30,64,778.0,1705.0,3524,1
30x65,30,65,778.0,1732.2727272727273,3525,0
31x64,31,64,805.3131313131313,1705.0,3526,0
31x65,31,65,805.3131313131313,1732.2727272727273,3527,0
66x84,66,84,1762.0,2250.0,3528,1
66x85,66,85,1762.0,2277.2727272727275,3529,0
67x84,67,84,1789.3131313131314,2250.0,3530,0
67x85,67,85,1789.3131313131314,2277.2727272727275,3531,0
30x62,30,62,778.0,1650.0,3532,1
30x63,30,63,778.0,1677.2727272727273,3533,0
31x62,31,62,805.3131313131313,1650.0,3534,0
31x63,31,63,805.3131313131313,1677.2727272727273,3535,0
58x30,58,30,1543.0,777.0,3536,1
58x31,58,31,1543.0,804.2727272727273,3537,0
59x30,59,30,1570.3131313131314,777.0,3538,0
59x31,59,31,1570.3131313131314,804.2727272727273,3539,0
84x22,84,22,2253.0,559.0,3540,1
84x23,84,23,2253.0,586.2727272727273,3541,0
85x22,85,22,2280.313131313131,559.0,3542,0
85x23,85,23,2280.313131313131,586.2727272727273,3543,0
4x80,4,80,68.0,2141.0,3544,1
4x81,4,81,68.0,2168.2727272727275,3545,0
5x80,5,80,95.31313131313131,2141.0,3546,0
5x81,5,81,95.31313131313131,2168.2727272727275,3547,0
54x78,54,78,1434.0,2086.0,3548,1
54x79,54,79,1434.0,2113.2727272727275,3549,0
55x78,55,78,1461.3131313131314,2086.0,3550,0
55x79,55,79,1461.3131313131314,2113.2727272727275,3551,0
72x86,72,86,1926.0,2305.0,3552,1
72x87,72,87,1926.0,2332.2727272727275,3553,0
73x86,73,86,1953.3131313131314,2305.0,3554,0
73x87,73,87,1953.3131313131314,2332.2727272727275,3555,0
14x54,14,54,341.0,1432.0,3556,1
14x55,14,55,341.0,1459.2727272727273,3557,0
15x54,15,54,368.3131313131313,1432.0,3558,0
15x55,15,55,368.3131313131313,1459.2727272727273,3559,0
60x80,60,80,1598.0,2141.0,3560,1
60x81,60,81,1598.0,2168.2727272727275,3561,0
61x80,61,80,1625.3131313131314,2141.0,3562,0
61x81,61,81,1625.3131313131314,2168.2727272727275,3563,0
24x62,24,62,615.0,1650.0,3564,1
24x63,24,63,615.0,1677.2727272727273,3565,0
25x62,25,62,642.3131313131313,1650.0,3566,0
25x63,25,63,642.3131313131313,1677.2727272727273,3567,0
68x96,68,96,1816.0,2577.0,3568,1
68x97,68,97,1816.0,2604.2727272727275,3569,0
69x96,69,96,1843.3131313131314,2577.0,3570,0
69x97,69,97,1843.3131313131314,2604.2727272727275,3571,0
56x88,56,88,1489.0,2359.0,3572,1
56x89,56,89,1489.0,2386.2727272727275,3573,0
57x88,57,88,1516.3131313131314,2359.0,3574,0
57x89,57,89,1516.3131313131314,2386.2727272727275,3575,0
56x34,56,34,1489.0,886.0,3576,1
56x35,56,35,1489.0,913.2727272727273,3577,0
57x34,57,34,1516.3131313131314,886.0,3578,0
57x35,57,35,1516.3131313131314,913.2727272727273,3579,0
88x6,88,6,2363.0,123.0,3580,1
88x7,88,7,2363.0,150.27272727272728,3581,0
89x6,89,6,2390.313131313131,123.0,3582,0
89x7,89,7,2390.313131313131,150.27272727272728,3583,0
46x64,46,64,1215.0,1705.0,3584,1
46x65,46,65,1215.0,1732.2727272727273,3585,0
47x64,47,64,1242.3131313131314,1705.0,3586,0
47x65,47,65,1242.3131313131314,1732.2727272727273,3587,0
26x78,26,78,669.0,2086.0,3588,1
26x79,26,79,669.0,2113.2727272727275,3589,0
27x78,27,78,696.3131313131313,2086.0,3590,0
27x79,27,79,696.3131313131313,2113.2727272727275,3591,0
20x62,20,62,505.0,1650.0,3592,1
20x63,20,63,505.0,1677.2727272727273,3593,0
21x62,21,62,532.3131313131313,1650.0,3594,0
21x63,21,63,532.3131313131313,1677.2727272727273,3595,0
82x72,82,72,2199.0,1923.0,3596,1
82x73,82,73,2199.0,1950.2727272727273,3597,0
83x72,83,72,2226.313131313131,1923.0,3598,0
83x73,83,73,2226.313131313131,1950.2727272727273,3599,0
20x84,20,84,505.0,2250.0,3600,1
20x85,20,85,505.0,2277.2727272727275,3601,0
21x84,21,84,532.3131313131313,2250.0,3602,0
21x85,21,85,532.3131313131313,2277.2727272727275,3603,0
36x96,36,96,942.0,2577.0,3604,1
36x97,36,97,942.0,2604.2727272727275,3605,0
37x96,37,96,969.3131313131313,2577.0,3606,0
37x97,37,97,969.3131313131313,2604.2727272727275,3607,0
22x82,22,82,560.0,2195.0,3608,1
22x83,22,83,560.0,2222.2727272727275,3609,0
23x82,23,82,587.3131313131313,2195.0,3610,0
23x83,23,83,587.3131313131313,2222.2727272727275,3611,0
4x58,4,58,68.0,1541.0,3612,1
4x59,4,59,68.0,1568.2727272727273,3613,0
5x58,5,58,95.31313131313131,1541.0,3614,0
5x59,5,59,95.31313131313131,1568.2727272727273,3615,0
8x44,8,44,178.0,1159.0,3616,1
8x45,8,45,178.0,1186.2727272727273,3617,0
9x44,9,44,205.31313131313132,1159.0,3618,0
9x45,9,45,205.31313131313132,1186.2727272727273,3619,0
16x98,16,98,396.0,2632.0,3620,1
16x99,16,99,396.0,2659.2727272727275,3621,0
17x98,17,98,423.3131313131313,2632.0,3622,0
17x99,17,99,423.3131313131313,2659.2727272727275,3623,0
32x32,32,32,833.0,832.0,3624,1
32x33,32,33,833.0,859.2727272727273,3625,0
33x32,33,32,860.3131313131313,832.0,3626,0
33x33,33,33,860.3131313131313,859.2727272727273,3627,0
40x90,40,90,1052.0,2414.0,3628,1
40x91,40,91,1052.0,2441.2727272727275,3629,0
41x90,41,90,1079.3131313131314,2414.0,3630,0
41x91,41,91,1079.3131313131314,2441.2727272727275,3631,0
92x34,92,34,2472.0,886.0,3632,1
92x35,92,35,2472.0,913.2727272727273,3633,0
93x34,93,34,2499.313131313131,886.0,3634,0
93x35,93,35,2499.313131313131,913.2727272727273,3635,0
16x54,16,54,396.0,1432.0,3636,1
16x55,16,55,396.0,1459.2727272727273,3637,0
17x54,17,54,423.3131313131313,1432.0,3638,0
17x55,17,55,423.3131313131313,1459.2727272727273,3639,0
38x50,38,50,997.0,1323.0,3640,1
38x51,38,51,997.0,1350.2727272727273,3641,0
39x50,39,50,1024.3131313131314,1323.0,3642,0
39x51,39,51,1024.3131313131314,1350.2727272727273,3643,0
70x12,70,12,1871.0,286.0,3644,1
70x13,70,13,1871.0,313.27272727272725,3645,0
71x12,71,12,1898.3131313131314,286.0,3646,0
71x13,71,13,1898.3131313131314,313.27272727272725,3647,0
68x14,68,14,1816.0,341.0,3648,1
68x15,68,15,1816.0,368.27272727272725,3649,0
69x14,69,14,1843.3131313131314,341.0,3650,0
69x15,69,15,1843.3131313131314,368.27272727272725,3651,0
36x92,36,92,942.0,2468.0,3652,1
36x93,36,93,942.0,2495.2727272727275,3653,0
37x92,37,92,969.3131313131313,2468.0,3654,0
37x93,37,93,969.3131313131313,2495.2727272727275,3655,0
26x58,26,58,669.0,1541.0,3656,1
26x59,26,59,669.0,1568.2727272727273,3657,0
27x58,27,58,696.3131313131313,1541.0,3658,0
27x59,27,59,696.3131313131313,1568.2727272727273,3659,0
58x84,58,84,1543.0,2250.0,3660,1
58x85,58,85,1543.0,2277.2727272727275,3661,0
59x84,59,84,1570.3131313131314,2250.0,3662,0
59x85,59,85,1570.3131313131314,2277.2727272727275,3663,0
38x72,38,72,997.0,1923.0,3664,1
38x73,38,73,997.0,1950.2727272727273,3665,0
39x72,39,72,1024.3131313131314,1923.0,3666,0
39x73,39,73,1024.3131313131314,1950.2727272727273,3667,0
46x90,46,90,1215.0,2414.0,3668,1
46x91,46,91,1215.0,2441.2727272727275,3669,0
47x90,47,90,1242.3131313131314,2414.0,3670,0
47x91,47,91,1242.3131313131314,2441.2727272727275,3671,0
28x24,28,24,724.0,614.0,3672,1
28x25,28,25,724.0,641.2727272727273,3673,0
29x24,29,24,751.3131313131313,614.0,3674,0
29x25,29,25,751.3131313131313,641.2727272727273,3675,0
72x18,72,18,1926.0,450.0,3676,1
72x19,72,19,1926.0,477.27272727272725,3677,0
73x18,73,18,1953.3131313131314,450.0,3678,0
73x19,73,19,1953.3131313131314,477.27272727272725,3679,0
16x70,16,70,396.0,1868.0,3680,1
16x71,16,71,396.0,1895.2727272727273,3681,0
17x70,17,70,423.3131313131313,1868.0,3682,0
17x71,17,71,423.3131313131313,1895.2727272727273,3683,0
32x92,32,92,833.0,2468.0,3684,1
32x93,32,93,833.0,2495.2727272727275,3685,0
33x92,33,92,860.3131313131313,2468.0,3686,0
33x93,33,93,860.3131313131313,2495.2727272727275,3687,0
14x72,14,72,341.0,1923.0,3688,1
14x73,14,73,341.0,1950.2727272727273,3689,0
15x72,15,72,368.3131313131313,1923.0,3690,0
15x73,15,73,368.3131313131313,1950.2727272727273,3691,0
16x36,16,36,396.0,941.0,3692,1
16x37,16,37,396.0,968.2727272727273,3693,0
17x36,17,36,423.3131313131313,941.0,3694,0
17x37,17,37,423.3131313131313,968.2727272727273,3695,0
62x88,62,88,1652.0,2359.0,3696,1
62x89,62,89,1652.0,2386.2727272727275,3697,0
63x88,63,88,1679.3131313131314,2359.0,3698,0
63x89,63,89,1679.3131313131314,2386.2727272727275,3699,0
38x74,38,74,997.0,1977.0,3700,1
38x75,38,75,997.0,2004.2727272727273,3701,0
39x74,39,74,1024.3131313131314,1977.0,3702,0
39x75,39,75,1024.3131313131314,2004.2727272727273,3703,0
34x82,34,82,888.0,2195.0,3704,1
34x83,34,83,888.0,2222.2727272727275,3705,0
35x82,35,82,915.3131313131313,2195.0,3706,0
35x83,35,83,915.3131313131313,2222.2727272727275,3707,0
84x80,84,80,2253.0,2141.0,3708,1
84x81,84,81,2253.0,2168.2727272727275,3709,0
85x80,85,80,2280.313131313131,2141.0,3710,0
85x81,85,81,2280.313131313131,2168.2727272727275,3711,0
16x96,16,96,396.0,2577.0,3712,1
16x97,16,97,396.0,2604.2727272727275,3713,0
17x96,17,96,423.3131313131313,2577.0,3714,0
17x97,17,97,423.3131313131313,2604.2727272727275,3715,0
76x82,76,82,2035.0,2195.0,3716,1
76x83,76,83,2035.0,2222.2727272727275,3717,0
77x82,77,82,2062.313131313131,2195.0,3718,0
77x83,77,83,2062.313131313131,2222.2727272727275,3719,0
64x82,64,82,1707.0,2195.0,3720,1
64x83,64,83,1707.0,2222.2727272727275,3721,0
65x82,65,82,1734.3131313131314,2195.0,3722,0
65x83,65,83,1734.3131313131314,2222.2727272727275,3723,0
4x74,4,74,68.0,1977.0,3724,1
4x75,4,75,68.0,2004.2727272727273,3725,0
5x74,5,74,95.31313131313131,1977.0,3726,0
5x75,5,75,95.31313131313131,2004.2727272727273,3727,0
32x58,32,58,833.0,1541.0,3728,1
32x59,32,59,833.0,1568.2727272727273,3729,0
33x58,33,58,860.3131313131313,1541.0,3730,0
33x59,33,59,860.3131313131313,1568.2727272727273,3731,0
60x12,60,12,1598.0,286.0,3732,1
60x13,60,13,1598.0,313.27272727272725,3733,0
61x12,61,12,1625.3131313131314,286.0,3734,0
61x13,61,13,1625.3131313131314,313.27272727272725,3735,0
60x18,60,18,1598.0,450.0,3736,1
60x19,60,19,1598.0,477.27272727272725,3737,0
61x18,61,18,1625.3131313131314,450.0,3738,0
61x19,61,19,1625.3131313131314,477.27272727272725,3739,0
72x70,72,70,1926.0,1868.0,3740,1
72x71,72,71,1926.0,1895.2727272727273,3741,0
73x70,73,70,1953.3131313131314,1868.0,3742,0
73x71,73,71,1953.3131313131314,1895.2727272727273,3743,0
44x70,44,70,1161.0,1868.0,3744,1
44x71,44,71,1161.0,1895.2727272727273,3745,0
45x70,45,70,1188.3131313131314,1868.0,3746,0
45x71,45,71,1188.3131313131314,1895.2727272727273,3747,0
46x44,46,44,1215.0,1159.0,3748,1
46x45,46,45,1215.0,1186.2727272727273,3749,0
47x44,47,44,1242.3131313131314,1159.0,3750,0
47x45,47,45,1242.3131313131314,1186.2727272727273,3751,0
68x60,68,60,1816.0,1595.0,3752,1
68x61,68,61,1816.0,1622.2727272727273,3753,0
69x60,69,60,1843.3131313131314,1595.0,3754,0
69x61,69,61,1843.3131313131314,1622.2727272727273,3755,0
76x52,76,52,2035.0,1377.0,3756,1
76x53,76,53,2035.0,1404.2727272727273,3757,0
77x52,77,52,2062.313131313131,1377.0,3758,0
77x53,77,53,2062.313131313131,1404.2727272727273,3759,0
24x72,24,72,615.0,1923.0,3760,1
24x73,24,73,615.0,1950.2727272727273,3761,0
25x72,25,72,642.3131313131313,1923.0,3762,0
25x73,25,73,642.3131313131313,1950.2727272727273,3763,0
34x70,34,70,888.0,1868.0,3764,1
34x71,34,71,888.0,1895.2727272727273,3765,0
35x70,35,70,915.3131313131313,1868.0,3766,0
35x71,35,71,915.3131313131313,1895.2727272727273,3767,0
50x24,50,24,1325.0,614.0,3768,1
50x25,50,25,1325.0,641.2727272727273,3769,0
51x24,51,24,1352.3131313131314,614.0,3770,0
51x25,51,25,1352.3131313131314,641.2727272727273,3771,0
34x86,34,86,888.0,2305.0,3772,1
34x87,34,87,888.0,2332.2727272727275,3773,0
35x86,35,86,915.3131313131313,2305.0,3774,0
35x87,35,87,915.3131313131313,2332.2727272727275,3775,0
76x38,76,38,2035.0,995.0,3776,1
76x39,76,39,2035.0,1022.2727272727273,3777,0
77x38,77,38,2062.313131313131,995.0,3778,0
77x39,77,39,2062.313131313131,1022.2727272727273,3779,0
32x34,32,34,833.0,886.0,3780,1
32x35,32,35,833.0,913.2727272727273,3781,0
33x34,33,34,860.3131313131313,886.0,3782,0
33x35,33,35,860.3131313131313,913.2727272727273,3783,0
80x48,80,48,2144.0,1268.0,3784,1
80x49,80,49,2144.0,1295.2727272727273,3785,0
81x48,81,48,2171.313131313131,1268.0,3786,0
81x49,81,49,2171.313131313131,1295.2727272727273,3787,0
76x80,76,80,2035.0,2141.0,3788,1
76x81,76,81,2035.0,2168.2727272727275,3789,0
77x80,77,80,2062.313131313131,2141.0,3790,0
77x81,77,81,2062.313131313131,2168.2727272727275,3791,0
84x34,84,34,2253.0,886.0,3792,1
84x35,84,35,2253.0,913.2727272727273,3793,0
85x34,85,34,2280.313131313131,886.0,3794,0
85x35,85,35,2280.313131313131,913.2727272727273,3795,0
84x20,84,20,2253.0,505.0,3796,1
84x21,84,21,2253.0,532.2727272727273,3797,0
85x20,85,20,2280.313131313131,505.0,3798,0
85x21,85,21,2280.313131313131,532.2727272727273,3799,0
80x50,80,50,2144.0,1323.0,3800,1
80x51,80,51,2144.0,1350.2727272727273,3801,0
81x50,81,50,2171.313131313131,1323.0,3802,0
81x51,81,51,2171.313131313131,1350.2727272727273,3803,0
64x92,64,92,1707.0,2468.0,3804,1
64x93,64,93,1707.0,2495.2727272727275,3805,0
65x92,65,92,1734.3131313131314,2468.0,3806,0
65x93,65,93,1734.3131313131314,2495.2727272727275,3807,0
94x92,94,92,2526.0,2468.0,3808,1
94x93,94,93,2526.0,2495.2727272727275,3809,0
95x92,95,92,2553.313131313131,2468.0,3810,0
95x93,95,93,2553.313131313131,2495.2727272727275,3811,0
30x82,30,82,778.0,2195.0,3812,1
30x83,30,83,778.0,2222.2727272727275,3813,0
31x82,31,82,805.3131313131313,2195.0,3814,0
31x83,31,83,805.3131313131313,2222.2727272727275,3815,0
76x56,76,56,2035.0,1486.0,3816,1
76x57,76,57,2035.0,1513.2727272727273,3817,0
77x56,77,56,2062.313131313131,1486.0,3818,0
77x57,77,57,2062.313131313131,1513.2727272727273,3819,0
4x36,4,36,68.0,941.0,3820,1
4x37,4,37,68.0,968.2727272727273,3821,0
5x36,5,36,95.31313131313131,941.0,3822,0
5x37,5,37,95.31313131313131,968.2727272727273,3823,0
6x34,6,34,123.0,886.0,3824,1
6x35,6,35,123.0,913.2727272727273,3825,0
7x34,7,34,150.31313131313132,886.0,3826,0
7x35,7,35,150.31313131313132,913.2727272727273,3827,0
56x80,56,80,1489.0,2141.0,3828,1
56x81,56,81,1489.0,2168.2727272727275,3829,0
57x80,57,80,1516.3131313131314,2141.0,3830,0
57x81,57,81,1516.3131313131314,2168.2727272727275,3831,0
20x28,20,28,505.0,723.0,3832,1
20x29,20,29,505.0,750.2727272727273,3833,0
21x28,21,28,532.3131313131313,723.0,3834,0
21x29,21,29,532.3131313131313,750.2727272727273,3835,0
84x48,84,48,2253.0,1268.0,3836,1
84x49,84,49,2253.0,1295.2727272727273,3837,0
85x48,85,48,2280.313131313131,1268.0,3838,0
85x49,85,49,2280.313131313131,1295.2727272727273,3839,0
56x26,56,26,1489.0,668.0,3840,1
56x27,56,27,1489.0,695.2727272727273,3841,0
57x26,57,26,1516.3131313131314,668.0,3842,0
57x27,57,27,1516.3131313131314,695.2727272727273,3843,0
94x4,94,4,2526.0,68.0,3844,1
94x5,94,5,2526.0,95.27272727272728,3845,0
95x4,95,4,2553.313131313131,68.0,3846,0
95x5,95,5,2553.313131313131,95.27272727272728,3847,0
50x56,50,56,1325.0,1486.0,3848,1
50x57,50,57,1325.0,1513.2727272727273,3849,0
51x56,51,56,1352.3131313131314,1486.0,3850,0
51x57,51,57,1352.3131313131314,1513.2727272727273,3851,0
76x68,76,68,2035.0,1814.0,3852,1
76x69,76,69,2035.0,1841.2727272727273,3853,0
77x68,77,68,2062.313131313131,1814.0,3854,0
77x69,77,69,2062.313131313131,1841.2727272727273,3855,0
24x56,24,56,615.0,1486.0,3856,1
24x57,24,57,615.0,1513.2727272727273,3857,0
25x56,25,56,642.3131313131313,1486.0,3858,0
25x57,25,57,642.3131313131313,1513.2727272727273,3859,0
16x56,16,56,396.0,1486.0,3860,1
16x57,16,57,396.0,1513.2727272727273,3861,0
17x56,17,56,423.3131313131313,1486.0,3862,0
17x57,17,57,423.3131313131313,1513.2727272727273,3863,0
20x94,20,94,505.0,2523.0,3864,1
20x95,20,95,505.0,2550.2727272727275,3865,0
21x94,21,94,532.3131313131313,2523.0,3866,0
21x95,21,95,532.3131313131313,2550.2727272727275,3867,0
28x96,28,96,724.0,2577.0,3868,1
28x97,28,97,724.0,2604.2727272727275,3869,0
29x96,29,96,751.3131313131313,2577.0,3870,0
29x97,29,97,751.3131313131313,2604.2727272727275,3871,0
66x52,66,52,1762.0,1377.0,3872,1
66x53,66,53,1762.0,1404.2727272727273,3873,0
67x52,67,52,1789.3131313131314,1377.0,3874,0
67x53,67,53,1789.3131313131314,1404.2727272727273,3875,0
50x46,50,46,1325.0,1214.0,3876,1
50x47,50,47,1325.0,1241.2727272727273,3877,0
51x46,51,46,1352.3131313131314,1214.0,3878,0
51x47,51,47,1352.3131313131314,1241.2727272727273,3879,0
50x68,50,68,1325.0,1814.0,3880,1
50x69,50,69,1325.0,1841.2727272727273,3881,0
51x68,51,68,1352.3131313131314,1814.0,3882,0
51x69,51,69,1352.3131313131314,1841.2727272727273,3883,0
40x58,40,58,1052.0,1541.0,3884,1
40x59,40,59,1052.0,1568.2727272727273,3885,0
41x58,41,58,1079.3131313131314,1541.0,3886,0
41x59,41,59,1079.3131313131314,1568.2727272727273,3887,0
98x14,98,14,2636.0,341.0,3888,1
98x15,98,15,2636.0,368.27272727272725,3889,0
99x14,99,14,2663.313131313131,341.0,3890,0
99x15,99,15,2663.313131313131,368.27272727272725,3891,0
62x58,62,58,1652.0,1541.0,3892,1
62x59,62,59,1652.0,1568.2727272727273,3893,0
63x58,63,58,1679.3131313131314,1541.0,3894,0
63x59,63,59,1679.3131313131314,1568.2727272727273,3895,0
48x84,48,84,1270.0,2250.0,3896,1
48x85,48,85,1270.0,2277.2727272727275,3897,0
49x84,49,84,1297.3131313131314,2250.0,3898,0
49x85,49,85,1297.3131313131314,2277.2727272727275,3899,0
60x70,60,70,1598.0,1868.0,3900,1
60x71,60,71,1598.0,1895.2727272727273,3901,0
61x70,61,70,1625.3131313131314,1868.0,3902,0
61x71,61,71,1625.3131313131314,1895.2727272727273,3903,0
40x26,40,26,1052.0,668.0,3904,1
40x27,40,27,1052.0,695.2727272727273,3905,0
41x26,41,26,1079.3131313131314,668.0,3906,0
41x27,41,27,1079.3131313131314,695.2727272727273,3907,0
94x82,94,82,2526.0,2195.0,3908,1
94x83,94,83,2526.0,2222.2727272727275,3909,0
95x82,95,82,2553.313131313131,2195.0,3910,0
95x83,95,83,2553.313131313131,2222.2727272727275,3911,0
8x84,8,84,178.0,2250.0,3912,1
8x85,8,85,178.0,2277.2727272727275,3913,0
9x84,9,84,205.31313131313132,2250.0,3914,0
9x85,9,85,205.31313131313132,2277.2727272727275,3915,0
22x78,22,78,560.0,2086.0,3916,1
22x79,22,79,560.0,2113.2727272727275,3917,0
23x78,23,78,587.3131313131313,2086.0,3918,0
23x79,23,79,587.3131313131313,2113.2727272727275,3919,0
98x4,98,4,2636.0,68.0,3920,1
98x5,98,5,2636.0,95.27272727272728,3921,0
99x4,99,4,2663.313131313131,68.0,3922,0
99x5,99,5,2663.313131313131,95.27272727272728,3923,0
20x34,20,34,505.0,886.0,3924,1
20x35,20,35,505.0,913.2727272727273,3925,0
21x34,21,34,532.3131313131313,886.0,3926,0
21x35,21,35,532.3131313131313,913.2727272727273,3927,0
84x76,84,76,2253.0,2032.0,3928,1
84x77,84,77,2253.0,2059.2727272727275,3929,0
85x76,85,76,2280.313131313131,2032.0,3930,0
85x77,85,77,2280.313131313131,2059.2727272727275,3931,0
84x52,84,52,2253.0,1377.0,3932,1
84x53,84,53,2253.0,1404.2727272727273,3933,0
85x52,85,52,2280.313131313131,1377.0,3934,0
85x53,85,53,2280.313131313131,1404.2727272727273,3935,0
64x24,64,24,1707.0,614.0,3936,1
64x25,64,25,1707.0,641.2727272727273,3937,0
65x24,65,24,1734.3131313131314,614.0,3938,0
65x25,65,25,1734.3131313131314,641.2727272727273,3939,0
60x54,60,54,1598.0,1432.0,3940,1
60x55,60,55,1598.0,1459.2727272727273,3941,0
61x54,61,54,1625.3131313131314,1432.0,3942,0
61x55,61,55,1625.3131313131314,1459.2727272727273,3943,0
86x80,86,80,2308.0,2141.0,3944,1
86x81,86,81,2308.0,2168.2727272727275,3945,0
87x80,87,80,2335.313131313131,2141.0,3946,0
87x81,87,81,2335.313131313131,2168.2727272727275,3947,0
84x32,84,32,2253.0,832.0,3948,1
84x33,84,33,2253.0,859.2727272727273,3949,0
85x32,85,32,2280.313131313131,832.0,3950,0
85x33,85,33,2280.313131313131,859.2727272727273,3951,0
58x62,58,62,1543.0,1650.0,3952,1
58x63,58,63,1543.0,1677.2727272727273,3953,0
59x62,59,62,1570.3131313131314,1650.0,3954,0
59x63,59,63,1570.3131313131314,1677.2727272727273,3955,0
72x44,72,44,1926.0,1159.0,3956,1
72x45,72,45,1926.0,1186.2727272727273,3957,0
73x44,73,44,1953.3131313131314,1159.0,3958,0
73x45,73,45,1953.3131313131314,1186.2727272727273,3959,0
72x28,72,28,1926.0,723.0,3960,1
72x29,72,29,1926.0,750.2727272727273,3961,0
73x28,73,28,1953.3131313131314,723.0,3962,0
73x29,73,29,1953.3131313131314,750.2727272727273,3963,0
68x42,68,42,1816.0,1105.0,3964,1
68x43,68,43,1816.0,1132.2727272727273,3965,0
69x42,69,42,1843.3131313131314,1105.0,3966,0
69x43,69,43,1843.3131313131314,1132.2727272727273,3967,0
20x32,20,32,505.0,832.0,3968,1
20x33,20,33,505.0,859.2727272727273,3969,0
21x32,21,32,532.3131313131313,832.0,3970,0
21x33,21,33,532.3131313131313,859.2727272727273,3971,0
52x32,52,32,1379.0,832.0,3972,1
52x33,52,33,1379.0,859.2727272727273,3973,0
53x32,53,32,1406.3131313131314,832.0,3974,0
53x33,53,33,1406.3131313131314,859.2727272727273,3975,0
42x74,42,74,1106.0,1977.0,3976,1
42x75,42,75,1106.0,2004.2727272727273,3977,0
43x74,43,74,1133.3131313131314,1977.0,3978,0
43x75,43,75,1133.3131313131314,2004.2727272727273,3979,0
6x78,6,78,123.0,2086.0,3980,1
6x79,6,79,123.0,2113.2727272727275,3981,0
7x78,7,78,150.31313131313132,2086.0,3982,0
7x79,7,79,150.31313131313132,2113.2727272727275,3983,0
4x52,4,52,68.0,1377.0,3984,1
4x53,4,53,68.0,1404.2727272727273,3985,0
5x52,5,52,95.31313131313131,1377.0,3986,0
5x53,5,53,95.31313131313131,1404.2727272727273,3987,0
46x92,46,92,1215.0,2468.0,3988,1
46x93,46,93,1215.0,2495.2727272727275,3989,0
47x92,47,92,1242.3131313131314,2468.0,3990,0
47x93,47,93,1242.3131313131314,2495.2727272727275,3991,0
30x60,30,60,778.0,1595.0,3992,1
30x61,30,61,778.0,1622.2727272727273,3993,0
31x60,31,60,805.3131313131313,1595.0,3994,0
31x61,31,61,805.3131313131313,1622.2727272727273,3995,0
68x58,68,58,1816.0,1541.0,3996,1
68x59,68,59,1816.0,1568.2727272727273,3997,0
69x58,69,58,1843.3131313131314,1541.0,3998,0
69x59,69,59,1843.3131313131314,1568.2727272727273,3999,0
32x22,32,22,833.0,559.0,4000,1
32x23,32,23,833.0,586.2727272727273,4001,0
33x22,33,22,860.3131313131313,559.0,4002,0
33x23,33,23,860.3131313131313,586.2727272727273,4003,0
26x56,26,56,669.0,1486.0,4004,1
26x57,26,57,669.0,1513.2727272727273,4005,0
27x56,27,56,696.3131313131313,1486.0,4006,0
27x57,27,57,696.3131313131313,1513.2727272727273,4007,0
18x40,18,40,451.0,1050.0,4008,1
18x41,18,41,451.0,1077.2727272727273,4009,0
19x40,19,40,478.3131313131313,1050.0,4010,0
19x41,19,41,478.3131313131313,1077.2727272727273,4011,0
44x66,44,66,1161.0,1759.0,4012,1
44x67,44,67,1161.0,1786.2727272727273,4013,0
45x66,45,66,1188.3131313131314,1759.0,4014,0
45x67,45,67,1188.3131313131314,1786.2727272727273,4015,0
76x44,76,44,2035.0,1159.0,4016,1
76x45,76,45,2035.0,1186.2727272727273,4017,0
77x44,77,44,2062.313131313131,1159.0,4018,0
77x45,77,45,2062.313131313131,1186.2727272727273,4019,0
34x20,34,20,888.0,505.0,4020,1
34x21,34,21,888.0,532.2727272727273,4021,0
